student_id,session_id,timestamp,snapshot_index,tab_switch,idle_time,clicks,mouse_movement,replay_count,skip_count,playback_speed,state,focus_score
79,S002250,2025-10-09 05:04:20,10,9,30.1,13,302.2,0,2,0.69,distracted,48.17
79,S002250,2025-10-09 05:08:04,11,10,69.4,4,584.5,0,2,1.07,distracted,44.5
79,S002274,2025-10-11 04:09:04,1,8,18.2,30,427.5,0,1,1.36,distracted,58.78
79,S002274,2025-10-11 04:11:09,3,5,35.3,48,436.9,0,2,1.37,distracted,63.8
79,S002274,2025-10-11 04:18:56,4,5,57.4,33,812.1,0,2,1.56,distracted,62.41
79,S002497,2025-10-06 02:45:00,0,8,85.2,9,441.8,0,2,0.8,distracted,41.6
79,S002497,2025-10-06 02:46:58,1,9,63.6,6,873.9,0,1,1.18,distracted,43.87
79,S002497,2025-10-06 02:47:56,2,8,73.2,2,1005.0,0,2,0.7,distracted,43.58
79,S002497,2025-10-06 02:52:18,3,8,31.4,14,1194.1,0,2,1.2,distracted,48.47
79,S002497,2025-10-06 02:56:16,4,8,53.1,19,1636.4,0,2,1.24,distracted,51.64
79,S002497,2025-10-06 02:49:06,6,9,33.9,21,531.3,0,2,1.24,distracted,53.01
79,S002497,2025-10-06 03:02:44,7,5,121.9,44,1295.6,1,1,0.94,confused,56.15
79,S002497,2025-10-06 03:06:44,8,4,74.3,43,711.7,2,1,0.54,confused,59.36
79,S002497,2025-10-06 02:52:21,9,4,22.3,63,1010.0,1,0,0.69,confused,71.37
79,S002497,2025-10-06 03:00:40,10,3,73.0,34,1276.9,1,1,0.55,confused,72.47
79,S002497,2025-10-06 03:05:32,11,3,81.1,16,609.6,1,0,0.5,confused,69.97
79,S002497,2025-10-06 03:08:36,12,2,44.6,54,574.5,1,0,0.51,confused,70.59
79,S002497,2025-10-06 03:17:17,13,3,50.5,36,1631.6,1,0,0.7,confused,74.08
79,S002497,2025-10-06 03:22:34,14,4,75.7,59,718.0,1,1,0.58,confused,75.78
79,S003320,2025-10-14 03:12:00,0,1,19.9,78,2267.2,0,0,1.09,focused,100.0
79,S003320,2025-10-14 03:14:34,1,0,21.0,95,1915.4,0,0,1.01,focused,100.0
79,S003320,2025-10-14 03:16:16,2,0,27.4,100,2142.1,0,0,0.8,focused,100.0
79,S003320,2025-10-14 03:20:18,3,2,14.0,82,2393.0,0,0,0.93,focused,100.0
79,S003320,2025-10-14 03:20:36,4,1,19.8,81,2418.7,0,0,0.88,focused,100.0
79,S003320,2025-10-14 03:20:35,5,1,11.7,70,2493.0,0,1,1.1,focused,100.0
79,S003320,2025-10-14 03:25:00,6,2,9.2,67,2493.4,0,1,0.91,focused,100.0
79,S003320,2025-10-14 03:18:39,7,1,17.6,82,2079.8,0,0,0.89,focused,100.0
79,S003940,2025-10-04 05:50:00,0,6,19.7,29,0.0,0,4,1.81,bored,50.12
79,S003940,2025-10-04 05:51:40,1,4,89.8,9,0.0,0,4,1.28,bored,47.3
79,S003940,2025-10-04 05:51:00,2,3,125.9,5,0.0,0,4,1.58,bored,43.8
79,S003940,2025-10-04 05:57:30,3,5,97.8,14,550.6,0,4,2.07,bored,39.67
79,S003940,2025-10-04 06:01:08,4,4,49.4,30,1037.3,0,5,1.15,bored,46.81
79,S003940,2025-10-04 06:02:25,5,5,68.7,27,591.3,0,5,1.71,bored,48.77
79,S003940,2025-10-04 06:04:06,6,5,69.3,12,311.6,0,5,2.0,bored,47.28
79,S003940,2025-10-04 06:08:33,7,4,99.9,20,93.5,0,5,1.71,bored,41.25
79,S003940,2025-10-04 06:10:08,8,5,101.5,20,70.6,0,4,1.27,bored,41.0
79,S003940,2025-10-04 06:14:00,9,6,86.7,8,195.4,0,5,2.11,bored,37.21
79,S003940,2025-10-04 06:27:55,13,7,61.5,27,149.9,0,3,1.33,distracted,40.77
80,S000060,2025-09-12 05:30:00,0,0,82.0,3,1231.1,1,1,1.12,confused,66.8
80,S000060,2025-09-12 05:31:49,1,0,114.3,2,893.3,0,4,2.39,bored,53.0
80,S000060,2025-09-12 05:33:32,2,0,113.4,5,1136.1,0,3,2.07,bored,51.53
80,S000060,2025-09-12 05:38:54,3,0,54.9,17,1787.5,0,1,1.65,focused,56.64
80,S000060,2025-09-12 05:34:12,4,1,38.1,9,536.2,0,1,2.15,distracted,61.58
80,S000060,2025-09-12 05:44:00,5,1,22.5,8,310.9,0,1,1.84,distracted,65.45
80,S000060,2025-09-12 05:46:18,6,1,31.9,5,659.5,0,1,1.79,distracted,62.78
80,S000060,2025-09-12 05:35:57,7,1,34.7,2,1076.4,0,1,1.83,distracted,64.02
80,S000060,2025-09-12 05:41:52,8,0,24.0,7,530.1,0,1,2.03,distracted,64.66
80,S000060,2025-09-12 05:44:51,9,1,39.5,11,912.9,0,2,2.44,distracted,61.79
80,S000060,2025-09-12 05:48:20,10,1,36.3,6,273.9,0,1,1.74,distracted,61.32
80,S000060,2025-09-12 05:58:25,11,1,25.9,2,491.1,0,2,1.38,distracted,61.58
80,S000060,2025-09-12 05:49:00,12,1,63.4,3,357.5,0,2,1.77,distracted,60.06
80,S000232,2025-09-09 04:07:00,0,0,23.7,14,2530.0,1,0,1.44,focused,84.64
80,S000232,2025-09-09 04:07:39,1,0,15.4,16,2385.6,0,0,1.67,focused,84.82
80,S000232,2025-09-09 04:09:40,2,0,18.5,8,1821.3,0,1,2.28,distracted,79.32
80,S000232,2025-09-09 04:15:03,3,2,32.9,8,890.0,0,1,1.94,distracted,71.03
80,S000232,2025-09-09 04:16:56,4,2,49.3,4,843.6,0,2,2.06,distracted,60.96
80,S000232,2025-09-09 04:19:50,5,2,48.8,6,518.3,0,1,1.66,distracted,57.96
80,S000232,2025-09-09 04:17:18,6,1,28.8,14,1456.0,0,0,1.36,focused,64.89
80,S000232,2025-09-09 04:17:02,7,0,14.0,16,1528.7,0,1,1.54,focused,73.32
80,S000232,2025-09-09 04:20:04,8,0,15.7,18,2334.4,0,0,1.5,focused,81.99
80,S000232,2025-09-09 04:27:42,9,0,27.3,18,2413.5,0,0,1.43,focused,84.67
80,S000232,2025-09-09 04:17:20,10,0,12.8,13,2854.7,0,0,1.39,focused,87.78
80,S000232,2025-09-09 04:17:16,11,0,9.7,14,1920.9,0,0,1.43,focused,87.01
80,S000232,2025-09-09 04:16:12,12,0,9.7,16,1141.7,0,0,1.43,focused,85.23
80,S000524,2025-10-27 03:42:00,0,0,8.6,16,2114.6,0,1,1.59,focused,82.93
80,S000524,2025-10-27 03:44:28,1,1,20.4,15,1896.0,0,1,1.47,focused,80.25
80,S000524,2025-10-27 03:45:46,2,0,19.4,14,2082.0,0,0,1.62,focused,81.22
80,S000524,2025-10-27 03:48:48,3,0,13.0,15,2045.7,0,0,1.51,focused,82.25
80,S000524,2025-10-27 03:48:44,4,1,6.8,15,1633.3,0,0,1.37,focused,83.25
80,S000612,2025-12-29 02:38:00,0,0,104.3,8,266.0,1,0,1.31,confused,60.73
80,S000612,2025-12-29 02:38:53,1,0,45.3,6,218.5,0,1,1.99,distracted,60.85
80,S000612,2025-12-29 02:39:12,2,2,77.8,8,584.2,0,1,0.99,distracted,61.41
80,S000612,2025-12-29 02:42:08,4,1,56.9,3,550.4,0,1,1.69,distracted,61.01
80,S000612,2025-12-29 02:46:55,5,1,32.3,5,298.4,0,1,1.98,distracted,60.67
80,S000612,2025-12-29 02:44:36,6,1,53.4,2,89.5,0,1,1.59,distracted,59.59
80,S000612,2025-12-29 02:41:51,7,1,84.1,6,197.5,0,2,1.51,distracted,57.45
80,S000612,2025-12-29 02:54:16,8,1,75.1,3,513.7,0,3,1.77,distracted,54.41
80,S000612,2025-12-29 02:51:30,9,1,50.3,7,1425.0,0,3,2.05,distracted,54.71
80,S000612,2025-12-29 03:02:20,10,1,29.2,6,960.7,0,2,1.6,distracted,58.99
80,S000612,2025-12-29 02:43:30,11,1,62.0,6,1393.5,0,2,1.67,distracted,62.01
80,S000664,2025-10-06 05:11:00,0,1,4.3,4,1993.6,0,0,1.37,focused,81.07
80,S000664,2025-10-06 05:12:43,1,0,13.5,14,1901.4,0,0,1.59,focused,82.13
80,S000664,2025-10-06 05:12:22,2,0,8.8,18,1969.1,0,0,1.63,focused,83.2
80,S000664,2025-10-06 05:19:33,3,1,14.7,16,2253.9,0,0,1.51,focused,83.63
80,S000664,2025-10-06 05:22:08,4,0,12.5,8,2166.1,0,0,1.38,focused,84.23
80,S000664,2025-10-06 05:15:55,5,1,105.6,4,1197.4,0,4,2.18,bored,68.36
80,S000664,2025-10-06 05:24:54,6,1,58.8,4,1001.1,0,5,2.23,bored,56.49
80,S000664,2025-10-06 05:33:40,8,1,27.9,4,303.4,0,5,2.14,bored,46.78
80,S000664,2025-10-06 05:24:30,9,1,76.8,4,534.6,0,4,2.67,bored,44.82
80,S000664,2025-10-06 05:37:30,10,1,91.2,6,1033.5,0,6,2.17,bored,42.79
80,S000664,2025-10-06 05:17:25,11,1,110.6,6,559.9,0,6,2.37,bored,37.75
80,S000733,2025-09-09 04:29:00,0,1,24.0,6,858.1,0,2,1.6,distracted,65.74
80,S000733,2025-09-09 04:29:48,1,1,52.4,5,431.3,0,1,2.03,distracted,61.15
80,S000733,2025-09-09 04:33:34,2,1,29.2,5,758.4,0,2,1.67,distracted,62.05
80,S000733,2025-09-09 04:38:20,4,1,59.8,2,527.0,0,2,2.05,distracted,57.65
80,S000733,2025-09-09 04:32:00,5,1,57.6,6,667.2,0,2,1.29,distracted,59.77
80,S000733,2025-09-09 04:45:12,6,1,50.7,9,741.4,0,2,1.69,distracted,59.43
80,S000733,2025-09-09 04:38:44,8,0,49.8,2,434.5,1,0,1.32,confused,64.23
80,S000733,2025-09-09 04:48:12,9,0,70.9,1,513.6,0,3,1.7,bored,60.97
80,S000733,2025-09-09 04:44:30,10,1,67.9,4,897.2,0,4,2.1,bored,56.17
80,S000733,2025-09-09 04:54:29,11,1,97.9,4,808.4,0,3,2.24,bored,49.01
80,S000733,2025-09-09 05:03:01,13,1,86.7,5,803.2,0,6,2.12,bored,44.3
80,S000733,2025-09-09 04:46:30,14,1,43.2,4,316.8,0,5,2.34,bored,43.37
80,S000742,2025-10-17 02:57:00,0,1,44.7,4,696.0,0,2,2.37,distracted,53.52
80,S000742,2025-10-17 02:58:07,1,1,62.4,3,637.2,0,2,2.05,distracted,53.5
80,S000742,2025-10-17 03:05:00,3,1,36.2,5,921.4,0,2,1.27,distracted,58.83
80,S000742,2025-10-17 03:02:08,4,1,41.6,3,1069.4,0,1,1.77,distracted,62.13
80,S000742,2025-10-17 03:01:10,5,1,57.7,7,1446.2,1,0,0.93,confused,68.32
80,S000742,2025-10-17 03:09:24,6,0,31.9,13,2188.0,0,0,1.57,focused,73.74
80,S000742,2025-10-17 03:12:10,7,0,20.8,15,2372.2,0,0,1.76,focused,79.61
80,S000742,2025-10-17 03:08:52,8,0,19.3,15,1645.4,1,0,1.45,focused,81.83
80,S000742,2025-10-17 03:04:39,9,0,11.0,14,1615.4,0,0,1.58,focused,81.98
80,S000742,2025-10-17 03:20:30,10,0,5.3,14,1943.1,0,0,1.51,focused,83.04
80,S000742,2025-10-17 03:25:14,11,0,1.7,13,865.1,1,1,1.15,confused,82.22
80,S000998,2025-10-27 03:30:00,0,1,32.7,9,602.1,2,0,1.05,confused,71.55
80,S000998,2025-10-27 03:30:32,1,0,30.0,7,1286.7,1,0,1.2,confused,74.92
80,S000998,2025-10-27 03:32:42,2,0,81.6,7,386.0,0,6,1.95,bored,63.11
80,S000998,2025-10-27 03:36:06,3,0,24.5,4,392.4,0,5,2.01,bored,57.61
80,S000998,2025-10-27 03:36:10,5,0,31.3,3,1803.4,0,1,2.07,distracted,57.32
80,S000998,2025-10-27 03:35:36,6,1,34.1,4,1195.8,0,1,1.94,distracted,63.13
80,S001074,2025-10-26 05:50:00,0,0,68.4,5,412.0,1,0,1.3,confused,66.05
80,S001074,2025-10-26 05:52:44,1,0,72.2,5,222.4,1,0,1.11,confused,66.26
80,S001074,2025-10-26 05:51:24,2,0,45.5,4,725.7,0,5,1.42,bored,63.26
80,S001074,2025-10-26 05:53:15,3,1,50.1,2,412.6,0,4,1.95,bored,57.4
80,S001074,2025-10-26 05:59:00,4,1,65.4,4,275.3,0,5,2.37,bored,48.8
80,S001074,2025-10-26 05:55:50,5,1,52.3,5,511.1,0,2,1.88,distracted,49.53
80,S001074,2025-10-26 05:55:57,7,0,38.5,3,1366.0,0,2,1.81,distracted,55.88
80,S001074,2025-10-26 06:13:44,8,1,27.9,3,1037.3,0,2,1.62,distracted,63.0
80,S001074,2025-10-26 05:57:48,9,1,65.9,5,331.9,0,6,2.34,bored,55.24
80,S001150,2025-12-13 04:31:00,0,0,10.7,14,2104.3,0,0,1.47,focused,85.67
80,S001150,2025-12-13 04:31:39,1,0,22.9,20,2490.1,0,0,1.52,focused,86.42
80,S001150,2025-12-13 04:32:02,2,1,25.7,18,2836.4,0,1,1.56,focused,84.65
80,S001150,2025-12-13 04:34:24,3,2,26.0,5,966.7,0,2,2.18,distracted,73.62
80,S001150,2025-12-13 04:33:04,4,1,40.1,5,937.9,0,1,1.54,distracted,67.65
80,S001150,2025-12-13 04:35:40,5,1,28.4,6,1371.8,0,1,2.01,distracted,63.63
80,S001150,2025-12-13 04:38:36,6,1,25.7,5,411.5,0,1,2.43,distracted,62.72
80,S001150,2025-12-13 04:42:40,7,1,7.7,6,1093.1,0,1,1.62,distracted,65.29
80,S001150,2025-12-13 04:50:52,8,1,28.2,2,499.9,0,2,1.79,distracted,63.14
80,S001150,2025-12-13 04:52:27,9,0,23.9,10,934.5,0,2,2.11,distracted,65.38
80,S001186,2025-12-09 02:00:00,0,1,34.1,5,277.1,0,2,1.38,distracted,63.22
80,S001186,2025-12-09 02:01:57,1,1,43.0,7,986.7,0,2,1.9,distracted,61.93
80,S001186,2025-12-09 02:04:04,2,0,30.7,5,1107.4,0,1,1.72,distracted,65.06
80,S001186,2025-12-09 02:16:42,6,1,51.9,6,287.4,0,1,2.1,distracted,62.06
80,S001186,2025-12-09 02:20:11,7,1,77.7,2,512.6,0,4,2.37,bored,54.57
80,S001186,2025-12-09 02:12:00,8,1,82.6,3,319.9,0,7,2.23,bored,43.11
80,S001242,2025-11-29 04:03:00,0,0,16.8,11,1842.3,0,0,1.53,focused,81.94
80,S001242,2025-11-29 04:05:45,1,0,10.8,13,1704.8,0,0,1.45,focused,82.81
80,S001242,2025-11-29 04:07:46,2,1,3.2,10,900.9,0,0,1.85,distracted,78.91
80,S001242,2025-11-29 04:07:48,3,0,21.2,16,1693.0,0,0,1.46,focused,79.67
80,S001242,2025-11-29 04:10:52,4,0,29.8,12,1709.0,0,0,1.48,focused,78.92
80,S001242,2025-11-29 04:12:50,5,1,16.3,20,1693.3,0,0,1.46,focused,81.46
80,S001249,2025-10-31 04:12:00,0,1,44.0,9,1038.2,2,0,0.79,confused,70.44
80,S001249,2025-10-31 04:14:53,1,1,107.8,6,1058.0,1,1,2.23,bored,58.78
80,S001249,2025-10-31 04:14:18,2,1,80.7,2,679.2,1,1,1.31,confused,58.88
80,S001249,2025-10-31 04:19:33,3,1,89.9,4,848.5,0,1,1.64,distracted,55.51
80,S001249,2025-10-31 04:26:35,5,2,26.2,5,1012.3,0,1,1.86,distracted,59.92
80,S001249,2025-10-31 04:17:18,6,1,15.5,12,1522.5,0,0,1.62,focused,66.75
80,S001249,2025-10-31 04:32:18,7,0,19.1,10,1589.1,0,0,1.57,focused,74.01
80,S001249,2025-10-31 04:21:36,8,0,17.4,13,1204.6,0,0,1.58,focused,78.54
80,S001249,2025-10-31 04:35:51,9,0,25.6,9,523.0,1,1,1.26,confused,76.43
80,S001249,2025-10-31 04:33:10,10,0,59.8,11,1401.4,2,1,0.81,confused,73.62
80,S001249,2025-10-31 04:20:26,11,0,73.6,5,653.0,2,1,1.25,confused,68.26
80,S001249,2025-10-31 04:20:12,12,0,52.2,8,1026.5,1,1,0.78,confused,68.3
80,S001249,2025-10-31 04:49:16,13,0,86.5,2,812.6,2,0,1.34,confused,65.37
80,S001442,2025-10-04 05:28:30,1,1,3.7,10,1833.7,0,0,1.47,focused,81.16
80,S001442,2025-10-04 05:31:30,2,0,7.7,11,2207.3,0,0,1.47,focused,83.63
80,S001442,2025-10-04 05:31:36,3,0,24.9,12,2231.2,0,0,1.36,focused,84.04
80,S001442,2025-10-04 05:29:08,4,1,19.1,14,1899.5,0,0,1.36,focused,83.73
80,S001442,2025-10-04 05:28:55,5,0,47.7,6,801.3,0,5,2.3,bored,70.3
80,S001442,2025-10-04 05:36:12,6,0,63.1,2,412.2,0,3,2.3,bored,58.95
80,S001442,2025-10-04 05:40:00,7,1,50.2,2,652.9,0,3,2.1,bored,50.9
80,S001442,2025-10-04 05:48:16,8,1,70.0,2,1410.2,0,5,1.61,bored,51.76
80,S001442,2025-10-04 05:44:27,9,0,64.6,3,423.1,0,5,2.39,bored,49.25
80,S001442,2025-10-04 05:37:10,10,0,68.3,6,949.6,0,5,2.13,bored,48.77
80,S001442,2025-10-04 05:44:31,11,0,66.7,5,815.9,0,7,2.09,bored,46.11
80,S001442,2025-10-04 05:37:55,13,0,48.8,8,1376.9,0,1,1.46,focused,56.68
80,S001442,2025-10-04 05:46:46,14,0,26.5,13,2102.4,0,0,1.46,focused,68.6
80,S001477,2025-11-30 05:10:00,0,0,95.4,0,980.9,2,1,1.33,confused,59.04
80,S001477,2025-11-30 05:11:57,1,0,62.9,2,904.4,1,1,0.92,confused,63.96
80,S001477,2025-11-30 05:11:40,2,0,54.8,5,1599.9,1,0,1.27,confused,67.99
80,S001477,2025-11-30 05:17:57,3,0,52.2,7,865.7,1,1,1.1,confused,71.24
80,S001477,2025-11-30 05:20:52,4,0,66.1,9,1180.3,1,0,0.98,confused,73.14
80,S001477,2025-11-30 05:21:15,5,0,55.2,9,1700.2,1,0,1.25,confused,74.04
80,S001477,2025-11-30 05:19:06,6,0,70.2,9,812.1,1,1,1.34,confused,71.7
80,S001477,2025-11-30 05:25:38,7,0,68.5,7,872.1,1,0,1.31,confused,69.98
80,S001477,2025-11-30 05:21:04,8,0,37.3,6,1673.5,2,0,1.24,confused,71.01
80,S001477,2025-11-30 05:33:24,9,0,41.7,6,1133.7,1,0,1.16,confused,73.88
80,S001477,2025-11-30 05:29:20,10,0,28.0,13,2061.4,0,0,1.51,focused,78.3
80,S001477,2025-11-30 05:35:07,11,0,18.5,13,1674.5,0,0,1.44,focused,80.32
80,S002141,2025-10-30 03:33:00,0,1,54.2,5,792.3,0,2,2.06,distracted,55.98
80,S002141,2025-10-30 03:34:56,1,1,46.3,6,1303.3,0,2,1.73,distracted,59.95
80,S002141,2025-10-30 03:36:22,2,0,37.3,4,391.0,0,1,2.15,distracted,60.28
80,S002141,2025-10-30 03:38:24,3,0,25.9,4,649.8,0,1,1.97,distracted,63.38
80,S002141,2025-10-30 03:41:24,4,0,42.6,9,975.7,0,1,1.94,distracted,64.62
80,S002209,2025-11-18 02:12:00,0,1,17.4,9,2013.2,0,0,1.4,focused,80.41
80,S002209,2025-11-18 02:15:30,2,2,18.3,3,910.9,0,1,1.63,distracted,72.16
80,S002209,2025-11-18 02:18:57,3,2,31.8,10,733.7,0,2,1.31,distracted,69.4
80,S002333,2025-10-16 04:38:12,1,1,54.1,5,1380.1,0,1,1.92,distracted,62.83
80,S002333,2025-10-16 04:38:22,2,1,42.6,5,1095.8,0,2,1.78,distracted,62.4
80,S002333,2025-10-16 04:43:00,3,1,29.6,8,1549.4,0,1,1.59,focused,65.96
80,S002333,2025-10-16 04:40:44,4,0,19.2,18,1508.9,0,0,1.68,focused,72.37
80,S002333,2025-10-16 04:46:55,5,0,14.4,14,1516.5,0,0,1.38,focused,78.99
80,S002333,2025-10-16 04:50:12,6,0,74.5,9,1671.0,1,0,1.33,confused,78.18
80,S002333,2025-10-16 04:40:44,7,0,40.5,6,1500.9,1,0,1.26,confused,76.92
80,S002333,2025-10-16 04:48:36,8,0,59.6,5,1334.6,1,0,1.11,confused,74.27
80,S002333,2025-10-16 04:55:36,9,0,55.5,4,712.9,0,3,2.35,bored,66.34
80,S002333,2025-10-16 05:06:00,10,1,43.3,4,314.2,0,5,2.48,bored,54.96
80,S002333,2025-10-16 05:05:25,11,1,30.8,5,582.6,0,7,2.21,bored,46.36
80,S002333,2025-10-16 04:44:36,12,0,87.7,3,325.7,0,9,2.35,bored,38.73
80,S002333,2025-10-16 05:09:56,13,0,103.7,3,454.3,0,6,2.38,bored,36.62
80,S002338,2025-12-23 05:25:00,0,0,73.7,8,1326.3,1,1,1.29,confused,68.33
80,S002338,2025-12-23 05:26:38,1,1,67.6,2,989.1,0,5,2.4,bored,54.72
80,S002338,2025-12-23 05:27:26,2,0,103.1,1,821.3,0,7,1.89,bored,48.92
80,S002338,2025-12-23 05:28:00,3,1,65.9,2,1033.1,0,6,1.65,bored,44.17
80,S002338,2025-12-23 05:32:24,4,1,68.9,2,646.4,0,5,2.2,bored,44.05
80,S002338,2025-12-23 05:28:30,5,0,79.2,5,193.9,0,4,2.25,bored,45.57
80,S002338,2025-12-23 05:41:12,6,0,61.6,3,573.5,0,4,2.73,bored,44.42
80,S002338,2025-12-23 05:36:26,7,0,63.9,6,348.8,0,4,2.47,bored,45.51
80,S002338,2025-12-23 05:36:36,8,0,88.9,5,437.4,0,4,2.19,bored,45.62
80,S002338,2025-12-23 05:31:27,9,0,50.6,5,676.1,0,3,1.9,bored,50.72
80,S002338,2025-12-23 05:43:40,10,0,62.9,7,592.1,0,4,2.5,bored,50.62
80,S002338,2025-12-23 05:35:12,12,1,66.7,7,1052.4,0,2,1.44,distracted,56.3
80,S002338,2025-12-23 05:47:32,13,1,38.8,5,315.7,0,2,2.56,distracted,53.79
80,S002455,2025-10-28 02:16:00,0,1,83.4,7,0.0,0,6,2.26,bored,36.24
80,S002455,2025-10-28 02:16:50,1,1,73.8,5,185.4,0,4,1.74,bored,42.71
80,S002455,2025-10-28 02:20:30,2,1,61.9,5,665.5,0,6,2.22,bored,42.66
80,S002455,2025-10-28 02:21:09,3,1,55.4,4,259.3,0,6,2.11,bored,44.07
80,S002455,2025-10-28 02:25:52,4,0,83.3,4,212.5,0,3,2.22,bored,44.34
80,S002570,2025-09-09 04:46:08,2,0,29.6,3,298.9,0,4,2.01,distracted,55.1
80,S002570,2025-09-09 04:43:48,3,1,31.6,4,1339.9,0,2,1.94,distracted,59.38
80,S002570,2025-09-09 04:46:35,5,1,27.9,4,1015.9,0,2,1.45,distracted,62.28
80,S002578,2025-11-18 05:34:00,0,0,65.9,8,482.1,1,2,1.24,confused,63.27
80,S002578,2025-11-18 05:35:20,1,0,72.2,10,588.4,2,1,1.23,confused,63.97
80,S002578,2025-11-18 05:36:20,2,0,46.3,9,713.4,1,0,1.21,confused,67.47
80,S002578,2025-11-18 05:36:12,3,0,63.0,6,821.6,1,0,1.17,confused,69.65
80,S002578,2025-11-18 05:43:28,4,0,38.0,9,1302.3,1,0,0.82,confused,73.9
80,S002578,2025-11-18 05:48:30,5,0,40.2,7,1710.0,1,0,0.84,confused,76.02
80,S002578,2025-11-18 05:51:18,6,0,67.4,10,1412.4,1,1,1.15,confused,75.65
80,S002634,2025-10-02 02:39:00,0,1,98.2,9,725.3,2,1,1.19,confused,58.45
80,S002634,2025-10-02 02:39:53,1,0,74.5,9,428.4,1,0,1.22,confused,63.19
80,S002634,2025-10-02 02:40:46,2,0,71.5,7,1582.7,1,1,1.28,confused,65.73
80,S002634,2025-10-02 02:41:12,3,1,90.7,11,1568.3,1,0,1.1,confused,68.85
80,S002634,2025-10-02 02:42:00,4,1,103.5,8,1185.9,1,1,1.48,confused,65.12
80,S002634,2025-10-02 02:44:45,5,1,32.2,11,834.7,1,0,1.23,confused,67.12
80,S002654,2025-12-06 05:35:00,0,1,48.7,4,1079.7,0,1,2.02,distracted,60.84
80,S002654,2025-12-06 05:36:16,1,0,61.1,5,653.3,0,1,1.93,distracted,60.96
80,S002654,2025-12-06 05:38:38,2,1,74.5,7,503.2,0,2,2.03,distracted,57.63
80,S002654,2025-12-06 05:39:36,3,1,59.8,7,662.9,0,1,1.97,distracted,57.2
80,S002654,2025-12-06 05:37:48,4,0,17.9,15,1563.8,0,0,1.52,focused,65.79
80,S002654,2025-12-06 05:48:45,5,0,20.1,19,2011.3,0,0,1.42,focused,76.77
80,S002704,2025-11-24 02:37:00,0,1,40.1,5,1001.6,1,1,1.26,confused,68.14
80,S002704,2025-11-24 02:39:57,1,1,68.2,7,668.1,1,1,1.29,confused,65.12
80,S002704,2025-11-24 02:41:22,2,1,61.7,9,200.4,2,0,1.29,confused,64.22
80,S002704,2025-11-24 02:39:03,3,1,111.9,4,406.0,1,4,2.57,bored,51.34
80,S002704,2025-11-24 02:39:36,4,1,82.0,1,426.3,0,6,2.15,bored,43.43
80,S002704,2025-11-24 02:40:05,5,1,104.1,0,690.0,0,7,1.49,bored,37.35
80,S002704,2025-11-24 02:46:13,7,0,82.4,2,883.4,0,4,1.87,bored,43.66
80,S002704,2025-11-24 03:05:00,10,1,81.8,4,839.9,0,3,1.59,distracted,49.05
80,S002704,2025-11-24 02:46:43,11,0,54.7,7,1321.3,0,3,2.28,distracted,54.55
80,S002704,2025-11-24 02:50:52,13,1,62.9,8,786.6,0,3,1.55,distracted,56.75
80,S002704,2025-11-24 02:51:42,14,1,46.0,3,1035.9,0,2,1.77,distracted,58.96
80,S003004,2025-12-26 05:24:00,0,1,56.1,9,0.0,2,1,1.33,confused,59.73
80,S003004,2025-12-26 05:25:45,1,1,55.8,7,1365.6,1,0,1.18,confused,66.1
80,S003004,2025-12-26 05:28:50,2,0,28.6,15,1872.7,0,0,1.42,focused,72.52
80,S003004,2025-12-26 05:29:18,3,0,11.5,12,1825.8,0,0,1.51,focused,79.71
80,S003004,2025-12-26 05:30:08,4,1,65.6,12,1072.8,0,1,1.75,distracted,75.32
80,S003004,2025-12-26 05:37:10,5,1,61.2,8,1016.2,0,2,2.56,distracted,64.49
80,S003004,2025-12-26 05:33:42,6,1,27.3,6,1088.8,0,1,1.85,distracted,60.77
80,S003004,2025-12-26 05:35:50,10,2,68.1,6,1425.9,0,2,2.01,distracted,57.86
80,S003004,2025-12-26 05:31:00,12,2,71.7,3,799.1,0,1,1.27,distracted,60.17
80,S003004,2025-12-26 05:55:30,14,1,44.9,2,501.2,0,2,1.9,distracted,57.31
80,S003122,2025-09-26 03:39:00,0,1,64.8,7,787.3,0,10,1.86,bored,36.97
80,S003122,2025-09-26 03:41:10,1,1,76.7,7,236.2,0,7,2.23,bored,36.57
80,S003122,2025-09-26 03:41:32,2,1,83.3,6,436.9,0,5,2.87,bored,35.78
80,S003122,2025-09-26 03:44:21,3,1,61.0,6,446.0,0,4,2.49,bored,38.78
80,S003122,2025-09-26 03:50:04,4,0,65.6,5,306.6,0,4,2.41,bored,42.33
80,S003335,2025-09-18 05:28:00,0,0,7.7,12,1463.5,0,0,1.51,focused,81.91
80,S003335,2025-09-18 05:29:31,1,0,3.3,9,1994.9,0,0,1.61,focused,82.68
80,S003335,2025-09-18 05:31:18,2,0,12.7,6,2096.6,0,1,1.57,focused,81.41
80,S003335,2025-09-18 05:32:54,3,0,22.9,13,2434.7,0,0,1.66,focused,82.02
80,S003335,2025-09-18 05:37:24,4,1,21.2,12,2038.6,0,0,1.48,focused,80.95
80,S003335,2025-09-18 05:35:15,5,1,21.0,10,2003.4,0,0,1.52,focused,80.52
80,S003335,2025-09-18 05:45:48,6,0,14.7,11,2298.2,0,0,1.38,focused,82.01
80,S003335,2025-09-18 05:42:56,7,0,6.9,11,1703.8,0,0,1.48,focused,82.95
80,S003335,2025-09-18 05:43:28,8,1,22.6,9,1394.1,1,0,1.56,confused,80.21
